sentence,cluster_label,dim1,dim2
"Nerve agents inhibit acetylcholine esterase (AChE) by forming an adduct with the enzyme via a serine residue on that enzyme.
",4,2.401296,8.421036
"On 8 November 1557, Bona became ill with stomach ache.
",0,-4.925369,-1.5286022
"Shin splint pain is described as a recurring dull ache, sometimes becoming an intense pain, along the inner part of the lower two-thirds of the tibia.
",0,-5.3246555,-0.7392801
"Racing Hall of Fame jockey Bill Hartack, Venetian Way remained within striking distance, then passed Bally Ache as they came around the final turn heading into the homestretch and won going away by 3½ lengths.
",1,3.406266,-2.623374
"""Today with Pat Kenny"" opened the following Monday with the presenter describing ""an ache at the heart of everything we do"" and expressing his ""happ for my part to canonise him in the hierarchy of broadcasting greats"".
",0,-4.7587385,-1.4869077
"Ache has issued three pressings of the album.
",2,1.7544824,1.4449563
"The vowels were pronounced in a short vowel length ""(ah), E (eh), I (ih), O (oh), U (uh)"" while the consonants were pronounced as ""B (be), C (se), Ch (che), D (de), F (efe), G (he), H (ache), J (hota), K (ka), L (ele), LL (elye), M (eme), N (ene), NG (nang), Ñ (enye), Ñg or Ng̃ or N͠g or Gñ (ñga or ng̃a or n͠ga or gña), P (pe), Q (ku), R (ere), RR (er-re), S (ese), T (te), V (ve), W (wa), X (ekis), Y (ya or i griega or ye), Z (zeta).""
",0,-2.9591553,0.6552268
"Rajah Matanda, then simply known as the ""Young Prince"" Ache, was raised alongside his cousin, who was ruler of Tondo – presumed by some to be a young Bunao Lakandula, although not specifically named in the accounts.
",1,4.618484,-2.5585115
"The Sultan responded by giving Ache a position as commander of his naval force.
",1,2.4686432,-2.1671371
"In December 1939, Wu had a tooth ache and went to see dentists to have it removed.
",0,-5.303887,-1.1616668
"Some time between 1521 and 1570, Ache succeeded his mother and became Paramount datu over Maynila, taking on the title of Rajah.
",1,3.5617936,-2.3298724
"The Ache flows through the municipalities of Westendorf and Hopfgarten.
",1,5.24722,-1.3447912
"During this period, Pinter also wrote the radio play ""A Slight Ache"", first broadcast on the BBC Third Programme in 1959 and then adapted to the stage and performed at the Arts Theatre Club in 1961.
",1,4.5255885,-3.261149
"Animal studies have shown that MSF-induced inhibition of AChE is highly selective for the brain when it is studied in vivo.
",4,1.4070543,8.170131
"Although the narrator states that ""hearts may ache,"" they are proud to fly the service flag because of what it represents.
",0,-4.8242817,-1.7006829
"Oetz is a municipality in the Imst district of Tyrol, Austria, located 11.7 km (7.3 mi) southeast of Imst at the lower course of the Ötztaler Ache in the outer Ötztal valley at the foot of Acherkogel mountain (3 008 m, 9,869 ft).
",1,6.5300403,-1.9544632
"Some of the foods that Janice and Ray express disgust at are; shiitake mushrooms (pronounced by them as ""shit ache"" mushrooms), grapes in brie cheese sandwiches, vegetable tempura and tentsuyu (described as ""battered veg"" with ""spicy jam""), gazpacho and escargots.
",0,-3.9913397,0.5988201
"Borneol – for smelling, relieves dizziness; for fainting, relieves pain and ache
",0,-3.5484908,0.4061596
"By blocking ACh degradation, AChE inhibitors can effectively raise the amount of ACh present in the neuromuscular junction.
",4,1.8543507,8.8803005
"Henry the Ache is a black-and-white short film burlesque of the 1933 film ""The Private Life of Henry VIII"" starring Bert Lahr and Shemp Howard.
",1,5.543681,-2.2555065
"A decoction of the leaves was taken for stomach ache and was known as ""Maori Painkiller"" and ""Bushman's Painkiller.""
",0,-5.432355,-0.884424
"Myalgia (also called muscle pain and muscle ache) is the medical term for muscle pain.
",0,-5.014578,-0.23452103
"Berchtesgadener Ache is a river of Bavaria, Germany and of Salzburg, Austria.
",1,6.3897433,-1.7209893
"There's tons of that going on in the songs, which was fun in the studio, but now that I've got a band, is a ball ache to try to recreate live.""
",0,-4.3648305,-0.070836395
"According to the NHS, widespread pain is one major symptom, which could feel like: an ache, a burning sensation, or a sharp, stabbing pain.
",0,-5.0146413,-0.63550425
"Its largest tributaries are Lammer, Berchtesgadener Ache, Saalach, Sur and Götzinger Achen.
",1,5.9950294,-1.7249874
"Bosses are usually painless and will never cause more than a slight ache.
",0,-4.780674,-0.49300125
"The pain may be characterized as a dull ache, shooting or piercing pain, or a burning sensation.
",0,-5.2701807,-0.91075766
"IMS occurs when a person has a prolonged and severe inhibition of AChE.
",4,1.103471,7.653643
"Ache came onto the pitch in the 52nd minute with Sparta Rotterdam down 2–0 and scored in the 70th and 84th minutes of the match.
",2,1.9475063,2.377308
"According to ""The New York Times"" David Rooney, Garfield had successfully ""exposed the raw ache of Biff's solitude"".
",0,-4.8712416,-0.8014009
"The ache and euphoria in her voice shot through with producer Fabrizio Sotti's stunning acoustic guitar interplay is nearly overwhelming in its emotion.""
",0,-4.524289,-0.89354646
"Cash's third studio release, ""Seven Year Ache"" (1981) gained major success when the title track peaked at number one on the ""Billboard"" Country chart, followed by ""My Baby Thinks He's a Train"" and ""Blue Moon with a Heartache,"" which also reached the top spot.
",1,5.0778446,-3.887442
"Rajah Matanda (whose real name was recorded by the Legaspi expedition as Ache) and his nephew, Rajah Sulayman ""Rajah Mura"" or ""Rajah Muda"" (a Sanskrit title for a Prince), ruled the Muslim communities south of the Pasig River, including Maynila while Lakan Dula ruled non-Muslim Tondo north of the river.
",1,4.372835,-1.8598633
"Their most common applications in traditional medicine are for epilepsy, dysentery, stomach ache, insomnia, cataract, helminthiasis, rheumatism, ulcer, and tuberculosis.
",0,-5.4224515,-0.6087384
"Kitzbühel (, ""also:"" ; Bavarian: ""Kitzbichi"" [ˈkxɪtsb̥ɪxɪ]) is a medieval town situated in the Kitzbühel Alps along the river Kitzbüheler Ache in Tyrol, Austria, about east of the state capital Innsbruck and is the administrative centre of the Kitzbühel district (""Bezirk"").
",1,7.2783036,-1.939871
"When ACh is degraded by AChE, the receptors are no longer stimulated and the muscle can be repolarised.
",4,2.1241221,8.366338
"Abstinance from the drug causes headaches, a swelling tongue, shaking limbs, aversion to brightness, and a chill as well as an overall ache and fatigue.
",0,-5.5256267,-0.9305529
"Thompson had reported feeling ill with flu symptoms and had gone to the emergency room complaining of a stomach ache and constant vomiting.
",0,-5.896596,-1.3221859
"The 30 nanometer cleft between nerve ending and endplate contains a meshwork of acetylcholinesterase (AChE) at a density of 2,600 enzyme molecules/micrometer2, held in place by the structural proteins dystrophin and rapsyn.
",4,2.5294485,8.557643
"The Ache rises on the Reinkarsee at about , at the foot of the Kröndlhorn, and its middle reaches run through a roughly long gorge.
",1,5.6280475,-1.4794514
"According to Scott, Ache was eventually released after a ransom was paid.
",1,2.775386,-1.5374405
"The title of the album was appropriated from the name of an obscure Texas band (formed entirely independently of Allin) - which performed as his backing band for several live dates in the late 1980s, a name in turn appropriated by Allin for the name of the studio band (including Allin's friend Mark Sheehan on guitar) which recorded the GG Allin and the Murder Junkies ""Watch Me Kill"" 6-track EP, released on Fuckin' A/Stomach Ache Records in 1991.
",1,5.2614946,-3.3767557
"Mint was originally used as a medicinal herb to treat stomach ache and chest pains.
",0,-5.924706,-1.0547137
"Lower reaches: Lammer from the east, (in the ) from the Berchtesgaden Alps, and Almbach from the , both from the Osterhorn Group, Königsseer Ache from the Königssee, , Fischach from the lake , Klausbach, Saalach the largest tributaries, Sur and Götzinger Achen on the Bavarian side, Oichten near Oberndorf and Moosach in the Salzburg-Upper Austrian border region.
",1,6.100616,-2.030319
"The next week Frank had a tooth ache and went to the dentist and much to his dismay found that his dentist consultant was none other than his previous opposing player.
",0,-5.22342,-1.2822927
"""The New York Times"" described his collection, ""Newsworld"", as adroitly examining the intersection between mass media and private life: ""While Pierce's comedic realism unfolds in the background, his heroes ache in their offices and bedrooms--so desperate to communicate through press releases and letters to the editor that they've forgotten how to whisper into a lover's ear.""
",0,-4.847379,-1.5562088
"From the gorgeous title track to the tough-yet-tender ache in her Appalachian soprano, this is country music good enough to stand beside the legendary work of the genre's icons.""
",0,-4.8051214,-0.48473522
"Reflecting on Bob Dylan's influence, Cardiff says """"I had the same relationship with Bob Dylan's songs that I think everyone does with a favourite artist – I tried to crack the code about what he was writing about, while sitting in the middle of their tangle and ache and joy.
",0,-4.5426173,-0.8396429
"Now, through the power of magic, through the ache of desire and the touch of her lover, Damali is on a journey from the streets of Philadelphia to the ancient earth of Africa.
",0,-4.3240805,-0.35317326
"Another project of Ache Records was its compilation album ""Project: Bicycle"".
",1,3.8571308,-1.4429897
"In folk medicine in Honduras the boiled root of ""Dorstenia contrajerva"" is used to cure diarrhea, dysentery, and stomach ache.
",0,-5.6322,-0.8021471
"This metabolite can bind to butyrylcholinesterase (BuChE) and/or acetylcholinesterase (AChE).
",4,2.1053104,9.447528
"Loss of AChE activity leads to excessive nervous stimulation, which results in neuromuscular paralysis and may even cause respiratory failure.
",4,1.2818944,7.8766403
"The Brandenberger Ache is a river of Bavaria, Germany, and of the Kufstein District, Tyrol, Austria.
",1,6.5635324,-1.8189062
"The bark, roots and leaves of the tree could be used to treat fever and stomach ache.
",0,-5.4142704,-0.69495064
"She also warns him about the side- effects like excess hunger, rage, and severe stomach ache.
",0,-5.86657,-1.540118
"In a very few cases, very serious but rare side effects may be experienced: irregular heartbeat, yellowing of eyes or skin, fainting, abdominal pain including stomach ache, nausea or vomiting, lack of appetite, seizures, dark urine or loss of coordination.
",0,-6.51972,-1.042422
"Containing tracks that shimmer like Coldplay, ache like Radiohead and thunder like Muse, it is better than 80 per cent of this month's releases.
",0,-3.904392,-0.29410985
"Bei entsprechender Schneelage werden Straße (und Eisenbahnstrecke) gesperrt, eine Umfahrung ist über das eng eingeschnittene Tal der Leutascher Ache nach Mittenwald möglich.
",1,4.835129,-1.5943664
"It binds to a Serine-103 allosteric site, while pyridostigmine and neostigmine bind to the AchE active site for their inhibitory effects.
",-1,4.056763,1.4577236
"It is known that lycorine weakly inhibits acetylcholinesterase (AChE) and ascorbic acid biosynthesis.
",4,2.2594922,9.083211
"The two types of cholinesterase are acetylcholinesterase (ACHE) and butyrylcholinesterase (BCHE).
",4,2.5054092,7.8572564
"It turns out to be just a stomach ache, but nosy neighbor Clarence Appleton notices the lights on and comes over to investigate.
",0,-4.802467,-0.9554457
"Among the illnesses that Curandero/a's help with range from the mundane stomach ache to certain spiritual illnesses such as ""susto, mal de ojo,"" and even reversing black magic.Traditional communities see all of these issues as a loss of spirit.
",0,-5.267495,-1.0143511
"She was a daughter of Damians, an influential and long-lived British broodmare whose other descendants have included Oasis Dream, Beat Hollow, More So, Zenda, Candy Glen (Premio Parioli), Wemyss Bight (Irish Oaks) and Ballydam (sire of Bally Ache)
",1,4.51799,-2.4177856
"He goes to bed that night with a terrible stomach ache and awakes with a very bad headache.
",0,-5.421868,-1.8748347
"This can be done by administration of acetylcholinesterase (AChE) inhibitors such as pyridostigmine, neostigmine, physostigmine, and edrophonium.
",4,2.563451,8.609214
"The municipality is located in the valley of the Brandenberger Ache river, a tributary of the Inn River.
",1,6.1353197,-1.7176032
"A stomach ache, nausea, vomiting and bleeding can occur when the gastrointestinal tract is involved.
",0,-5.177539,-1.1328169
"The Windauer Ache is a mountain stream in Tyrol, Austria, in the scenic Windautal valley in the Kitzbühel Alps.
",1,5.9565377,-1.5764276
"""I can get here downstairs studio and focus and forget every little ache and pain that I have.""
",0,-4.6344533,-1.2729454
"The ""Tulsa World"" wrote that Trynin ""can wax nostalgic and ache with regret at the same time ('Writing Notes') or walk calmly and cooly right out of your life, leaving you with the check ('I Don't Need You')—all without a single moment of ranting.""
",0,-4.708724,-0.89974874
"He had been experiencing a persistent stomach ache before the diagnosis but did not recognize it as a symptom of the disease.
",0,-5.89681,-1.4754417
"The active site of AChE comprises 2 subsites—the anionic site and the esteratic subsite.
",4,1.7934439,6.7832336
"Side effects may include stomach ache, vertigo, pale skin, flatulence, headache, or tremor.
",0,-5.7165985,-1.4835857
"Under jockey Sam Boulmetis, longshot Celtic Ash finished third behind runner-up Victoria Park and winner Bally Ache.
",1,3.526194,-2.458145
"In August 2004, Broadrick's new project, Jesu, released the ""Heart Ache"" EP.
",1,3.3027828,-3.0109777
"“I had a bad stomach ache for a day,” he said a year later.
",0,-5.4965186,-1.5804421
"As skilled sailors, Lucoes were actively involved in the political and military/naval affairs of those who sought to take control of the economically strategic highway of the Strait of Malacca, serving in the fleets of the Sultans of Ache and Brunei, and the former Sultan of Malacca, Scholars have suggested that they may have served as highly skilled naval mercenaries sought after by various fleets of the time.
",1,3.6862843,-2.7211325
"""Ache din ane wale hai"" (good days are ahead).""
",1,3.3189738,-0.2923021
"Hawkes uses the Ache people of Paraguay as evidence for the Show-off hypothesis.
",1,3.6725912,-2.2019536
"Since EPN is an organophosphorus compound that inhibits acetylcholinesterase (AChE), it is advised to administer atropine sulfite intravenously or intramusculary until atropinization is achieved.
",4,2.191662,9.212096
"Serhiy came to his senses in the hospital unit, where he is currently staying, complaining of liver ache, nausea and vomiting, while Taras did not survive tortures and died.
",0,-5.44599,-0.57946724
"Ache () is a Loloish language spoken by the Yi people of south-central Yunnan, China.
",2,3.2906933,2.346913
"It then continues along the Konstanzer Ache and the Großer Alpsee lake to Immenstadt and onwards through the villages of Rettenberg, Wertach, Nesselwang to Pfronten-Ried.
",1,5.6609015,-1.8850781
"It lies between the Königssee and Königsseer Ache in the west, opposite the Watzmann and the Salzach Valley of the Tennengau region in the east.
",1,5.484462,-2.1928566
"Her rich, sensuous voice is memorable when she sings the soulful mornas, evoking the ache of longing and loss.
",0,-4.7886553,-0.93915486
"In 2019 a team of Cal State LA's graduate students won the American College of Healthcare Executives (ACHE) western regional healthcare executives college bowl case study competition.
",-1,3.0165007,6.662441
"<poem>He entertained no gout, no ache he felt,
",0,-4.2302475,-0.6654961
"The evil aura the fragment emanated caused Sophitia's old wounds to ache, as they had been infected with the evil energy of the Soul Edge seven years previous, explaining her children's predilection for the bizarre aura.
",0,-4.8972974,-0.86852336
"They reported that only 5% of LD50 inhibited AChE in rats, resulting in acute toxic effects.
",4,1.3364378,8.0884695
"Rajah Ache (Abecedario: ""Rája Aché"" pronounced ""Aki""), better known by his title Rajah Matanda (1480–1572), was one of the rulers of Maynila, a pre-colonial Indianized Tagalog polity along the Pasig River in what is now Manila, Philippines.
",1,6.4105163,-2.122777
"Despite the production values and notable contributions from guest artists like drummer Omar Hakim and the Brecker Brothers, Bull concluded that ""the music lacks the ache that made Knopfler's recent soundtracks for ""Comfort and Joy"" and ""Cal"" so powerful.""
",0,-4.3288484,-0.3943976
"He writes that ""in Dylan's singing—an ache from deep in the chest, a voice thick with care in the first recording of the song—the song is from the start a sermon and an elegy, a Kaddish.""
",0,-4.8599663,-1.0102459
"Ache is a You've Got Foetus on Your Breath album first released in 1982 on Self Immolation Records.
",2,2.65257,2.3600934
"Starting in 2011, Nickelodeon India started producing local animated shows, starting with ""Keymon Ache"" and a theatrical movie based on the series.
",1,3.3909185,-2.6211126
"Carbamate pesticides are less dangerous to humans than organophosphorus pesticides because carbamylation of the enzyme is unstable, and the regeneration of AChE is faster compared to a phosphorylated enzyme.
",4,0.89102286,8.277052
"He called the song ""a bleakly beautiful ballad"" and it was a ""rare moment where Snow Patrol's emotional ache feels genuinely heartfelt rather than borrowed from Chris Martin.""
",0,-4.480859,-0.7907343
"This is reflected in an old saying: ""pea soup and johnny cake makes a Frenchman's belly ache"".
",0,-5.407221,-1.7740945
"By the time of the next historical accounts about Ache in 1570, Maynila was also being ruled by his nephew, Sulayman, who also held the title of Rajah.
",1,3.4156861,-2.1495593
"He said, ""Both ""Heart Ache"" and ""Dethroned"", for me, contain a huge amount of Godflesh to some extent, it's that period when the ghost of Godflesh still somewhat influenced the Jesu sound and songwriting.""
",1,4.367171,-3.4164686
"In the meantime, Ache was raised alongside his cousin, who was ruler of Tondo – presumed by some to be Bunao Lakandula.
",1,4.0456533,-2.3537326
"He is married to Galician actress, theatre director, and writer Maria Fernandez Ache with whom he has a daughter, Dafne Keen, who is also an actress.
",1,3.5186675,-2.4742951
"In the past, Übersee suffered many times from floods of nearby river Tiroler Ache.
",1,5.0380135,-1.9781086
"Taylor captained New Zealand for the first time in an ODI against Australia in Napier on 3 March 2010, when Daniel Vettori dropped out of the side less than 30 minutes before the start with a neck ache.
",0,-5.559414,-1.0506096
"The Krimmler Ache is a glacial stream whose flow varies greatly with season.
",1,3.9772687,-2.0530398
"The spring gag would be used again in ""Three Little Sew and Sews"", ""An Ache in Every Stake"", with Shemp Howard in ""Hugs and Mugs"" and Curly-Joe DeRita in ""Have Rocket, Will Travel"".
",1,4.7662325,-2.3951797
"AChE, also located on the post-synaptic membrane, terminates the signal transmission by hydrolyzing ACh.
",4,1.133972,6.6236267
"The AChE neurotransmitter is a vital component of the central nervous system (CNS) in insects in animals, and the inhibition of the proper turnover of this neurochemical results in overstimulation of the CNS, which ultimately results in death of insects and mammals.
",4,1.3159161,8.980509
"The Zuni people use the root as a poultice for sores and rashes, and an infusion of it is taken for stomach ache.
",0,-5.48819,-0.37482116
"The most important and best investigated negative pathway of cyclobuxine would be the inhibition of acetylcholinesterase (AChE).
",4,2.3280334,8.646576
"Its inhibitory effects on the AChE enzyme leads to a pathological excess of acetylcholine in the body.
",4,1.3702241,8.232168
"He was specifically interested in pharmacology and he devised the ‘Great Collirio’ used for burns, exophthalmos, keratitis, eye ache (ponommatos), and discharge from the eye.
",0,-4.7749944,-0.27097407
"The market town Rauris is located in the Pinzgau in the state Salzburg at the river Rauriser Ache at the bottom of the Sonnblick group in the heart of the Nationalpark Hohe Tauern.
",1,6.203468,-1.4755098
"Ache ruled Maynila, together with Rajah Sulayman, and they, along with their cousin Lakan Dula, who was ruler of Tondo.
",2,2.2821882,2.1643605
"According to them, Gifre should not eat any cookies at all since it is better than the alternative leading to a stomach ache.
",0,-5.614913,-1.5463428
"In Traditional Chinese medicine, a decoction of this fungus is used to help relieve the symptoms of gastralgia, or stomach ache.
",0,-5.5912056,-0.64935875
"The great slope on its eastern and southeastern side plunges about 2,300 metres to the Fuscher Ache - one of the greatest height differences between mountaintop and valley floor in the Eastern Alps.
",1,5.091545,-1.9060413
"People present with an ache over the patella tendon.
",0,-4.6854124,-0.618354
"Masao becomes engulfed in a mysterious atmosphere, and strange creatures appear, upon which his back begins to ache and emit smoke.
",0,-5.4374022,-1.441762
"written, performed and directed by Libby Skala; ""The Infinite Ache"" by David Schulner, directed by Greg Leaming; ""Welcome To Westchester"" by Jeannie Zusy, directed by Lisa Portes; ""The Treehouse"" by Etan Frankel, directed by Ethan McSweeny.
",1,3.7453294,-2.4374928
"According to the manufacturer, Protandim can cause allergic responses, gastrointestinal disturbances (stomach ache, diarrhea, vomiting), headache, and rash of the hands and feet.
",0,-5.589868,-0.7507362
"Coo, cow, and stoo are all Scottish for cut back or crop (although, curiously, another meaning of ""stoo"" is to throb or ache), while ""laich"" means short or low to the ground.
",0,-4.6160593,-0.441287
"Analogously, Rajah Ache was also referred to as Rajah Matanda (Old Rajah), while Rajah Sulayman was sometimes referred to as Rajah Muda or Rajamora (Young Rajah).
",1,4.0391593,-2.372076
"The first mention of the Oaken place-name was in 1086 when it was listed in the Domesday book as ""Ache"".
",1,4.702861,-0.7656554
"The old name of the river, the ""Eck"" is thought by linguistic experts to be derived from the word ""Ache"", commonly used in the Upper German dialects of South Germany to mean ""river"" or ""stream"", which in turn came from the Old High German word ""aha"".
",1,5.053976,-0.6872692
"After seeing his sister's sad face through the shop window, Bart buys Lisa the album because she was the only one who believed his stomach ache was real.
",0,-5.2982044,-1.1655976
"She finds her father having dinner with his new girlfriend, Christine, and lies to him about having a stomach ache.
",0,-5.360388,-1.5351963
"But after having tasted one cookie, Gifre would freely decide to continue eating cookies until the whole bag is finished, which would result in a terrible stomach ache and would be the worst alternative.
",0,-6.3914747,-1.5472661
"The pain may be described as an ache, burning sensation, or occasionally a stabbing pain that radiates to the back.
",0,-5.2566123,-1.0177996
"""In 1966, Seely's 'Don't Touch Me' took country women's sexuality from the honky-tonk into the bedroom even though it didn't end up there, and the on-again-off-again ache in her voice retained its savor afterwards,"" he wrote.
",0,-5.0053053,-0.835054
"Nevertheless, in 2007, ""The New York Times"" columnist Nicholas Kristoff and others popularized the notion that ""hard-liners in the Bush administration killed discussion"" of an Iranian ""Grand Bargain"" that ""could have saved lives in Iraq, isolated Palestinian terrorists and encouraged civil society groups in Iran,"" with Kristoff concluding: ""The record indicates that officials from the repressive, duplicitous government of Iran pursued peace more energetically and diplomatically than senior Bush administration officials—which makes me ache for my country.""
",0,-4.337521,-1.2219906
"Elcano, however, was able to defeat and capture Ache.
",1,2.2281833,-2.2713609
"Ache has been described by the ""Montreal Mirror"" as having an ""uncanny ability to meld seemingly disparate worlds into a cohesive whole"".
",2,2.216235,2.3475475
"While in Drancy, he sent another letter, addressed to Geneviève, in which he asked for all his French poetry to be published in the future as ""Le Mal des fantômes"" (""The Ache of Phantoms"").
",1,4.5130243,-1.9619042
"For myalgia (body ache), low energy/motivation, and hypersomnia, the patient drinks an infusion of chichaja.
",0,-5.212616,-0.3762069
"By 1570, Salalila's wife had died and Ache had succeeded to Salalila's position himself, and introduced himself as ""Rajah Matanda"" to the forces of Martin de Goiti (in 1570) and Miguel López de Legazpi (in 1571).
",1,3.8434641,-2.7830532
"Symptoms can vary from an ache or pain and swelling to the local area of the ankles, or a burning that surrounds the whole joint.
",0,-5.4339967,-0.44838604
"The nominal source of the Jochberger Ache lies at above sea level on the Thurn Pass.
",1,5.211636,-2.0491912
"The Maasai use it to treat stomach ache.
",0,-5.355055,-0.89477676
"Anti-cholinergic drugs work to counteract the effects of excess acetylcholine and reactivate AChE.
",4,1.1624371,8.051978
"Inhibition of AChE results in an immediate accumulation of free unbound ACh at the ending of all cholinergic nerves, which leads to overstimulation of the nervous system.
",4,1.6450647,8.590443
"Non-specific symptoms often described are fever, muscle ache and weight loss.
",0,-5.228794,-0.6055179
"The station is located in the southwest of the historic market centre of Berchtesgaden in the valley of the Ramsauer Ache on Federal Highway 305.
",1,5.5273666,-1.9043373
"Dery notes that Ache's decision to attack must have been influenced by a desire to bring Elcano's ship back to Manila bay, for use as leverage against his cousin, the ruler of Tondo.
",1,2.9816723,-2.5772393
"Betsy Sharkey of the ""Los Angeles Times"" felt she played the role ""with a white trash verve"" and found her character's ""raw ache for that someone with money and respectability is palpable.""
",0,-4.4798436,-0.8637819
"The ""Ache"" LP is Self Immolation #WOMB OYBL 2.
",1,4.5923195,-1.9783376
"The most common side effects include tiredness or weakness, nausea (feeling sick), increased levels of creatinine (which may indicate kidney problems) and liver enzymes in the blood (which may indicate liver damage), vomiting, anaemia (low red blood cell counts), decreased appetite, dysgeusia (taste disturbances), diarrhoea, thrombocytopenia (low levels of platelets) and abdominal pain (belly ache).
",0,-5.8112884,-0.7915241
"Carbamates, esters of N-methyl carbamic acid, are AChE inhibitors that hydrolyze in hours and have been used for medical purposes (e.g., physostigmine for the treatment of glaucoma).
",4,1.0725496,8.51389
"He praised his vocals for conveying the ""giddy rush of romance followed by the ache of love lost"".
",0,-5.2142997,-1.1133028
"I will devour their babes and make their hearts ache.""
",0,-4.5056343,-1.9636467
"Symptoms of the disease including hemorrhaging, blindness, back ache, vomiting, which generally occur shortly after the 12- to 17-day incubation period.
",0,-5.6090436,-0.9278054
"The word ""nostalgia"" is learned formation of a Greek compound, consisting of (""nóstos""), meaning ""homecoming"", a Homeric word, and (""álgos""), meaning ""pain"" or ""ache"", and was coined by a 17th-century medical student to describe the anxieties displayed by Swiss mercenaries fighting away from home.
",0,-4.568957,-0.41435274
"Rajah Soliman had his conditions for Bambalito that if they were able to kill as least 50 Spaniards, he would revoke his alliance with López de Legazpi, and the Old Ache would help to expel the conquerors.
",1,4.5197763,-2.2960658
"An Ache in Every Stake is a 1941 short subject directed by Del Lord starring American slapstick comedy team The Three Stooges (Moe Howard, Larry Fine and Curly Howard).
",1,4.556048,-2.160149
"Both Àlex and Santi ache to communicate but are embarrassed to do so.
",0,-3.617496,-1.1244313
"The pain is often described as a burning or dull ache.
",0,-5.205781,-0.8474896
"Nicki Catucci from ""Entertainment Weekly"" compared the song with ""Body Ache"", another track on ""Britney Jean"" produced by Guetta, calling both songs ""lousy"" with anonymous female hook singers, ""but these two songs transcend DJ filler because Britney never soft-pedals her voice’s uneasy layering of girly and libidinous.
",1,4.5390162,-3.3032727
"Cleavage of OP by AChE leaves a phosphoryl group in the esteratic site, which is slow to be hydrolyzed (on the order of days) and can become covalently bound.
",4,1.1684012,7.733963
"In November 2012 Britt, Chambers and Tim Rogers (of You Am I) formed a group, The Hillbilly Killers, as a side project to perform ""songs, high and lonesome songs, songs with an ache and a hurt undeniable, timeless even.
",0,-4.4016747,-0.72457916
"On April 5, 2008, Morning Musume's Aika Mitsui complained of a stomach ache after a concert at Hachiōji Citizen Hall.
",0,-5.82386,-1.9874798
"Hangover symptoms validated in controlled studies include general malaise, thirst, headache, feeling dizzy or faint, tiredness, loss of appetite, nausea, stomach ache, and feeling as though one's heart is racing.
",0,-6.4707885,-1.5421795
"Heimat is home, where I came from This kind of film stands for: very sentimental, lots of love (and some ache but with Happy End), idealistic setting, Lederhosen, Mountains, Conservative ideals, etc.
",0,-3.738787,-0.1198769
"As much as they try to move on with their lives, they feel an inescapable ache.
",0,-5.0775614,-1.2530584
"The Brixentaler Ache discharges into the Inn in Wörgl.
",1,5.400363,-2.1456652
"With the world in turmoil I now feel that a boy your age should experience what is coming his way—fully digest it without getting a ""belly ache"", so to speak, nor getting off the right track of truth, fact, honesty, fair play, and being above board—""never a sneak"" ... .
",0,-5.3757963,-0.8063041
"Facet joint arthritis does not always have any symptoms, but often manifests as a dull ache across the back.
",0,-5.363679,-1.1372322
"Symptoms include a dull ache deep in the shoulder joint, trouble sleeping due to the instability and discomfort, and extreme weakness in overhead activities.
",0,-6.261001,-1.5786443
"One guideline recommends memantine or an AChE inhibitor be considered in people in the early-to-mid stage of dementia.
",4,1.1074742,8.375168
"This might come from differences in the configuration of active center between schistosome and mammalian AChE enzymes.
",4,0.94932675,8.194852
"The dangers in metabolizing TOCP to CBDP occur when its potential to bind to AChE become imminent, for inactivation of the enzyme in nerve synapses can be lethal.
",4,1.169559,8.313748
"Without the ability to communicate through speech and language, we would not be able to tell a doctor that we have a stomach ache, choose food from a menu, or say ""I love you"" to our children.
",0,-6.0223494,-1.5559102
"On promotional material for ""Heart Ache"", a message from Broadrick read, ""Godflesh is dead, long live Jesu.""
",1,4.458516,-3.4559827
"Harley Brown of ""Consequence of Sound"" stated that ""Bloom"" ""culminates six years and three albums of anticipatory ache with subtlety and meticulous song placement that unfolds if you let it"", while BBC Music's Hari Ashurst felt that the album was the band's best work thus far.
",0,-3.9344037,-0.28978696
"The waterfall begins at the top of the Krimmler Ache valley, and plunges downward in three stages.
",1,3.056554,-1.926018
"They make ones eyes ache, they worry one as to how the result could ever have been obtained, and after the first astonishment one must ever feel that the same work of art on a scale large enough for a cathedral could have been carved with half the labor.
",0,-5.4553037,-1.7186996
"These include agonizing stomach cramps, back ache, sweating, chills, anxiety, restlessness, depression, nausea and diarrhea.
",0,-5.8934317,-0.99969757
"A recognition sequence for this miRNA can be found in the mRNA for acetylcholinesterase (AChE), that degrades acetylcholine (ACh).
",4,2.6504483,9.127767
"The typical symptoms of a cold include cough, runny nose, sneezing, nasal congestion, and a sore throat, sometimes accompanied by muscle ache, fatigue, headache, and loss of appetite.
",0,-5.5704136,-0.5168952
"The front of the card read, ""From your secret pal: I feel it in my bones/you ache to know my name/and so I'll clue you in..."" Then inside: ""But why spoil the game?""
",0,-4.0221624,-0.73804355
"She is direct and assertive in the lines ""Touch me, hold me/How my open arms ache"" while she is more poetic and metaphoric in the line ""You crush the lily in my soul.""
",0,-4.703191,-1.4737711
"Seven Year Ache is the third studio album by American country music singer Rosanne Cash.
",1,4.8300376,-3.841592
"These two treatments are also used together, some patients are namely treated with atropine (a competitive antagonist of AChE) and reactivating oximes.
",4,1.3349179,8.806023
